1.197112999999999516e+01,1.196409999999997353e+01,4.141969999999999918e-06,1.196409999999997353e+01,4.140299999999999983e-06,1.196960000000001401e+01,4.143639999999999853e-06,1.198059999999998126e+01,4.391440000000000259e-06,1.196960000000001401e+01,4.145309999999999788e-06,1.196409999999997353e+01,4.147810000000000188e-06,1.196409999999997353e+01,4.144470000000000318e-06
1.207112999999999481e+01,1.206299999999998818e+01,4.066880000000000270e-06,1.206849999999997181e+01,4.058539999999999601e-06,1.206299999999998818e+01,4.059370000000000065e-06,1.206849999999997181e+01,4.308840000000000406e-06,1.206299999999998818e+01,4.067709999999999887e-06,1.205750000000000455e+01,4.068550000000000205e-06,1.206299999999998818e+01,4.061040000000000000e-06
1.217112999999999445e+01,1.216739999999998645e+01,3.979509999999999614e-06,1.216739999999998645e+01,3.970079999999999773e-06,1.216190000000000282e+01,3.971749999999999708e-06,1.216739999999998645e+01,4.218730000000000349e-06,1.216739999999998645e+01,3.978430000000000295e-06,1.216190000000000282e+01,3.977839999999999679e-06,1.217290000000002692e+01,3.967659999999999888e-06
1.227112999999999410e+01,1.226069999999998572e+01,3.896969999999999723e-06,1.225520000000000209e+01,3.898639999999999658e-06,1.226069999999998572e+01,3.894049999999999588e-06,1.226069999999998572e+01,4.132789999999999779e-06,1.226069999999998572e+01,3.899810000000000190e-06,1.226069999999998572e+01,3.894970000000000420e-06,1.226620000000002619e+01,3.892050000000000285e-06
1.237112999999999374e+01,1.237060000000002447e+01,3.800319999999999979e-06,1.236509999999998399e+01,3.799740000000000063e-06,1.236509999999998399e+01,3.807170000000000176e-06,1.237610000000000809e+01,4.035679999999999620e-06,1.236509999999998399e+01,3.809339999999999937e-06,1.235960000000000036e+01,3.815509999999999998e-06,1.236509999999998399e+01,3.806830000000000108e-06
1.247112999999999339e+01,1.246949999999998226e+01,3.719779999999999815e-06,1.246399999999999864e+01,3.714689999999999920e-06,1.246399999999999864e+01,3.727959999999999879e-06,1.246399999999999864e+01,3.960400000000000232e-06,1.246399999999999864e+01,3.730880000000000014e-06,1.246949999999998226e+01,3.731889999999999941e-06,1.246949999999998226e+01,3.724369999999999885e-06
1.257112999999999303e+01,1.256290000000001328e+01,3.655430000000000169e-06,1.256290000000001328e+01,3.639079999999999893e-06,1.256290000000001328e+01,3.648929999999999892e-06,1.256839999999999691e+01,3.869339999999999786e-06,1.256290000000001328e+01,3.657939999999999997e-06,1.255739999999997281e+01,3.659770000000000114e-06,1.256839999999999691e+01,3.646420000000000064e-06
1.267112999999999268e+01,1.266169999999999618e+01,3.578150000000000207e-06,1.266169999999999618e+01,3.557200000000000010e-06,1.266169999999999618e+01,3.569389999999999803e-06,1.266719999999997981e+01,3.787139999999999963e-06,1.265620000000001255e+01,3.569299999999999860e-06,1.266169999999999618e+01,3.576559999999999940e-06,1.266169999999999618e+01,3.575729999999999898e-06
1.277112999999999232e+01,1.276060000000001082e+01,3.498950000000000186e-06,1.276060000000001082e+01,3.482249999999999990e-06,1.275510000000002719e+01,3.493689999999999833e-06,1.276060000000001082e+01,3.709020000000000108e-06,1.275510000000002719e+01,3.485759999999999894e-06,1.276060000000001082e+01,3.491019999999999823e-06,1.276609999999999445e+01,3.497440000000000009e-06
1.287112999999999197e+01,1.287049999999999272e+01,3.415730000000000160e-06,1.286500000000000909e+01,3.405639999999999889e-06,1.287049999999999272e+01,3.404050000000000045e-06,1.287049999999999272e+01,3.621049999999999830e-06,1.286500000000000909e+01,3.397709999999999949e-06,1.285950000000002547e+01,3.410059999999999924e-06,1.286500000000000909e+01,3.415480000000000035e-06
1.297112999999999161e+01,1.296390000000002374e+01,3.341790000000000068e-06,1.295839999999998327e+01,3.333529999999999913e-06,1.296390000000002374e+01,3.335109999999999905e-06,1.296940000000000737e+01,3.537419999999999921e-06,1.296390000000002374e+01,3.339030000000000115e-06,1.296390000000002374e+01,3.335199999999999848e-06,1.295839999999998327e+01,3.342040000000000193e-06
1.307112999999999126e+01,1.306270000000000664e+01,3.265250000000000205e-06,1.306270000000000664e+01,3.259910000000000185e-06,1.306819999999999027e+01,3.254660000000000108e-06,1.306819999999999027e+01,3.459300000000000066e-06,1.306270000000000664e+01,3.264669999999999865e-06,1.306270000000000664e+01,3.261829999999999821e-06,1.306270000000000664e+01,3.263250000000000054e-06
1.317112999999999090e+01,1.316160000000002128e+01,3.193980000000000123e-06,1.316710000000000491e+01,3.192310000000000188e-06,1.316160000000002128e+01,3.185880000000000150e-06,1.316710000000000491e+01,3.380849999999999996e-06,1.316160000000002128e+01,3.190220000000000095e-06,1.316160000000002128e+01,3.188049999999999910e-06,1.316160000000002128e+01,3.185630000000000025e-06
1.327112999999999055e+01,1.325499999999999545e+01,3.121369999999999898e-06,1.326600000000001955e+01,3.117280000000000078e-06,1.326049999999997908e+01,3.109679999999999931e-06,1.326600000000001955e+01,3.297639999999999822e-06,1.326600000000001955e+01,3.111770000000000024e-06,1.326049999999997908e+01,3.116280000000000003e-06,1.326049999999997908e+01,3.117110000000000044e-06
1.337112999999999019e+01,1.336489999999997735e+01,3.041909999999999900e-06,1.337040000000001783e+01,3.035900000000000020e-06,1.337040000000001783e+01,3.031979999999999810e-06,1.336489999999997735e+01,3.216260000000000187e-06,1.337040000000001783e+01,3.030399999999999819e-06,1.337040000000001783e+01,3.036659999999999823e-06,1.337040000000001783e+01,3.033400000000000044e-06
1.347112999999998983e+01,1.345830000000000837e+01,2.974060000000000202e-06,1.346920000000000073e+01,2.966129999999999840e-06,1.345830000000000837e+01,2.969139999999999917e-06,1.347469999999998436e+01,3.133139999999999957e-06,1.346370000000001710e+01,2.964549999999999848e-06,1.345830000000000837e+01,2.968879999999999940e-06,1.346370000000001710e+01,2.963960000000000079e-06
1.357112999999998948e+01,1.356259999999997490e+01,2.896270000000000139e-06,1.356259999999997490e+01,2.891100000000000153e-06,1.356810000000001537e+01,2.893520000000000038e-06,1.356810000000001537e+01,3.063699999999999991e-06,1.356259999999997490e+01,2.883750000000000130e-06,1.356259999999997490e+01,2.893439999999999948e-06,1.356259999999997490e+01,2.893520000000000038e-06
1.367112999999998912e+01,1.366149999999998954e+01,2.826580000000000049e-06,1.366149999999998954e+01,2.815729999999999975e-06,1.366149999999998954e+01,2.825920000000000042e-06,1.366149999999998954e+01,2.977149999999999947e-06,1.366149999999998954e+01,2.810810000000000114e-06,1.365600000000000591e+01,2.826580000000000049e-06,1.366149999999998954e+01,2.820830000000000147e-06
1.377112999999998877e+01,1.376040000000000418e+01,2.756059999999999918e-06,1.376589999999998781e+01,2.749219999999999997e-06,1.376040000000000418e+01,2.756140000000000009e-06,1.375490000000002055e+01,2.905290000000000097e-06,1.376040000000000418e+01,2.739699999999999790e-06,1.376589999999998781e+01,2.745039999999999810e-06,1.376040000000000418e+01,2.751549999999999939e-06
1.387112999999998841e+01,1.386469999999997071e+01,2.684370000000000101e-06,1.386469999999997071e+01,2.674769999999999803e-06,1.386469999999997071e+01,2.682109999999999974e-06,1.387020000000001119e+01,2.823659999999999914e-06,1.386469999999997071e+01,2.680610000000000073e-06,1.386469999999997071e+01,2.670930000000000108e-06,1.386469999999997071e+01,2.678439999999999889e-06
1.397112999999998806e+01,1.396359999999998536e+01,2.613169999999999834e-06,1.397460000000000946e+01,2.603240000000000168e-06,1.396910000000002583e+01,2.612670000000000008e-06,1.396359999999998536e+01,2.756229999999999952e-06,1.396910000000002583e+01,2.607079999999999864e-06,1.396910000000002583e+01,2.597650000000000023e-06,1.396910000000002583e+01,2.607500000000000022e-06
1.407112999999998770e+01,1.405700000000001637e+01,2.550329999999999941e-06,1.406250000000000000e+01,2.540309999999999908e-06,1.406799999999998363e+01,2.544150000000000027e-06,1.406250000000000000e+01,2.679939999999999790e-06,1.406799999999998363e+01,2.538810000000000007e-06,1.406250000000000000e+01,2.531299999999999803e-06,1.406250000000000000e+01,2.539980000000000116e-06
1.417112999999998735e+01,1.416140000000001464e+01,2.475129999999999797e-06,1.416689999999999827e+01,2.474549999999999881e-06,1.416689999999999827e+01,2.472879999999999946e-06,1.415589999999997417e+01,2.611000000000000073e-06,1.416140000000001464e+01,2.472879999999999946e-06,1.416140000000001464e+01,2.464030000000000022e-06,1.416140000000001464e+01,2.470039999999999902e-06
1.427112999999998699e+01,1.426030000000002929e+01,2.408609999999999967e-06,1.426030000000002929e+01,2.411450000000000010e-06,1.426030000000002929e+01,2.409780000000000076e-06,1.426030000000002929e+01,2.538810000000000007e-06,1.426569999999998117e+01,2.404859999999999791e-06,1.426030000000002929e+01,2.400270000000000145e-06,1.426030000000002929e+01,2.408359999999999842e-06
1.437112999999998664e+01,1.437009999999997945e+01,2.336670000000000025e-06,1.437009999999997945e+01,2.342260000000000170e-06,1.436459999999999582e+01,2.339420000000000126e-06,1.437009999999997945e+01,2.463859999999999988e-06,1.437009999999997945e+01,2.335419999999999825e-06,1.437009999999997945e+01,2.330490000000000111e-06,1.437560000000001992e+01,2.329069999999999878e-06
1.447112999999998628e+01,1.447449999999997772e+01,2.270900000000000145e-06,1.446350000000001046e+01,2.279329999999999910e-06,1.447449999999997772e+01,2.272489999999999989e-06,1.446350000000001046e+01,2.401770000000000046e-06,1.446899999999999409e+01,2.267149999999999969e-06,1.446350000000001046e+01,2.269730000000000036e-06,1.446899999999999409e+01,2.270319999999999805e-06
1.457112999999998593e+01,1.457339999999999236e+01,2.208059999999999828e-06,1.456240000000002510e+01,2.213810000000000154e-06,1.457339999999999236e+01,2.208560000000000078e-06,1.456790000000000873e+01,2.331330000000000005e-06,1.456790000000000873e+01,2.200380000000000014e-06,1.457339999999999236e+01,2.197790000000000094e-06,1.456790000000000873e+01,2.206219999999999860e-06
1.467112999999998557e+01,1.466669999999999163e+01,2.149129999999999869e-06,1.466669999999999163e+01,2.150299999999999978e-06,1.466669999999999163e+01,2.149469999999999937e-06,1.466129999999998290e+01,2.269070000000000029e-06,1.466129999999998290e+01,2.137699999999999879e-06,1.467219999999997526e+01,2.137529999999999845e-06,1.466129999999998290e+01,2.145960000000000033e-06
1.477112999999998522e+01,1.477109999999998990e+01,2.084530000000000098e-06,1.476560000000000628e+01,2.085530000000000173e-06,1.476010000000002265e+01,2.089709999999999937e-06,1.476010000000002265e+01,2.208139999999999919e-06,1.476560000000000628e+01,2.083449999999999932e-06,1.477109999999998990e+01,2.077939999999999878e-06,1.477109999999998990e+01,2.079109999999999987e-06
1.487112999999998486e+01,1.485899999999998045e+01,2.029530000000000201e-06,1.485899999999998045e+01,2.029699999999999811e-06,1.487000000000000455e+01,2.021939999999999906e-06,1.485349999999999682e+01,2.145210000000000083e-06,1.486450000000002092e+01,2.026440000000000032e-06,1.486450000000002092e+01,2.020939999999999831e-06,1.486450000000002092e+01,2.023360000000000140e-06
1.497112999999998451e+01,1.496339999999997872e+01,1.969110000000000193e-06,1.496339999999997872e+01,1.966940000000000009e-06,1.496339999999997872e+01,1.967519999999999926e-06,1.497440000000000282e+01,2.071679999999999874e-06,1.496339999999997872e+01,1.965350000000000165e-06,1.496339999999997872e+01,1.963099999999999890e-06,1.497440000000000282e+01,1.955839999999999811e-06
1.507112999999998415e+01,1.506770000000000209e+01,1.906839999999999941e-06,1.506229999999999336e+01,1.909180000000000159e-06,1.506770000000000209e+01,1.907600000000000167e-06,1.506229999999999336e+01,2.013170000000000073e-06,1.505680000000000973e+01,1.906590000000000028e-06,1.506229999999999336e+01,1.906260000000000024e-06,1.506229999999999336e+01,1.904759999999999912e-06
1.517112999999998380e+01,1.516109999999997626e+01,1.852340000000000081e-06,1.516660000000001673e+01,1.850260000000000052e-06,1.517759999999998399e+01,1.844749999999999998e-06,1.516660000000001673e+01,1.948990000000000037e-06,1.515559999999999263e+01,1.850760000000000090e-06,1.516660000000001673e+01,1.846919999999999971e-06,1.516109999999997626e+01,1.848090000000000080e-06
1.527112999999998344e+01,1.525999999999999091e+01,1.794339999999999959e-06,1.527100000000001501e+01,1.788000000000000076e-06,1.526549999999997453e+01,1.792340000000000021e-06,1.527100000000001501e+01,1.887060000000000064e-06,1.526549999999997453e+01,1.786080000000000016e-06,1.527100000000001501e+01,1.785830000000000103e-06,1.525999999999999091e+01,1.786159999999999895e-06
1.537112999999998308e+01,1.535890000000000555e+01,1.738999999999999994e-06,1.535890000000000555e+01,1.737339999999999912e-06,1.536439999999998918e+01,1.735499999999999943e-06,1.535890000000000555e+01,1.838409999999999903e-06,1.535890000000000555e+01,1.736170000000000015e-06,1.536989999999997281e+01,1.731909999999999949e-06,1.536989999999997281e+01,1.725400000000000031e-06
1.547112999999998273e+01,1.545780000000002019e+01,1.684499999999999923e-06,1.546879999999998745e+01,1.675990000000000067e-06,1.546879999999998745e+01,1.679750000000000096e-06,1.545780000000002019e+01,1.786989999999999936e-06,1.546330000000000382e+01,1.676410000000000014e-06,1.545780000000002019e+01,1.681999999999999947e-06,1.545780000000002019e+01,1.676239999999999980e-06
1.557112999999998237e+01,1.556209999999998672e+01,1.630760000000000079e-06,1.556760000000002719e+01,1.623329999999999965e-06,1.556209999999998672e+01,1.629170000000000023e-06,1.556760000000002719e+01,1.725149999999999907e-06,1.555660000000000309e+01,1.626749999999999926e-06,1.556209999999998672e+01,1.625659999999999907e-06,1.556209999999998672e+01,1.619739999999999971e-06
1.567112999999998202e+01,1.565550000000001774e+01,1.578759999999999984e-06,1.566649999999998499e+01,1.572169999999999976e-06,1.565550000000001774e+01,1.578180000000000067e-06,1.566100000000000136e+01,1.670729999999999926e-06,1.566100000000000136e+01,1.572250000000000066e-06,1.566100000000000136e+01,1.572420000000000100e-06,1.566100000000000136e+01,1.568160000000000034e-06
1.577112999999998166e+01,1.576539999999999964e+01,1.523339999999999928e-06,1.577089999999998327e+01,1.519419999999999930e-06,1.575990000000001601e+01,1.526179999999999972e-06,1.577089999999998327e+01,1.610730000000000077e-06,1.576539999999999964e+01,1.520669999999999918e-06,1.576539999999999964e+01,1.519670000000000055e-06,1.576539999999999964e+01,1.515160000000000076e-06
1.587112999999998131e+01,1.586979999999999791e+01,1.468840000000000069e-06,1.586430000000001428e+01,1.471089999999999920e-06,1.586430000000001428e+01,1.472349999999999972e-06,1.586430000000001428e+01,1.561150000000000079e-06,1.586430000000001428e+01,1.466249999999999938e-06,1.586430000000001428e+01,1.466000000000000025e-06,1.585879999999997381e+01,1.464999999999999950e-06
1.597112999999998095e+01,1.596309999999999718e+01,1.422269999999999937e-06,1.596309999999999718e+01,1.419599999999999927e-06,1.596859999999998081e+01,1.418509999999999909e-06,1.595760000000001355e+01,1.510489999999999916e-06,1.596859999999998081e+01,1.411169999999999950e-06,1.596309999999999718e+01,1.418509999999999909e-06,1.596859999999998081e+01,1.414169999999999964e-06
1.607112999999998237e+01,1.606200000000001182e+01,1.371279999999999981e-06,1.606749999999999545e+01,1.370519999999999966e-06,1.605650000000002819e+01,1.373779999999999957e-06,1.606749999999999545e+01,1.454400000000000000e-06,1.606200000000001182e+01,1.368860000000000096e-06,1.605650000000002819e+01,1.368939999999999975e-06,1.606200000000001182e+01,1.364600000000000030e-06
1.617112999999998024e+01,1.616640000000001010e+01,1.323039999999999915e-06,1.615539999999998599e+01,1.325289999999999978e-06,1.616640000000001010e+01,1.322200000000000021e-06,1.616090000000002647e+01,1.403159999999999920e-06,1.616090000000002647e+01,1.320530000000000086e-06,1.615539999999998599e+01,1.321450000000000070e-06,1.616640000000001010e+01,1.314609999999999938e-06
1.627112999999997811e+01,1.627080000000000837e+01,1.272369999999999898e-06,1.625979999999998427e+01,1.276129999999999927e-06,1.626530000000002474e+01,1.273789999999999920e-06,1.627080000000000837e+01,1.350080000000000083e-06,1.627080000000000837e+01,1.268029999999999953e-06,1.627620000000001710e+01,1.266949999999999999e-06,1.626530000000002474e+01,1.268789999999999968e-06
1.637112999999997953e+01,1.636959999999999127e+01,1.225220000000000062e-06,1.636959999999999127e+01,1.223219999999999911e-06,1.636410000000000764e+01,1.227139999999999909e-06,1.637509999999997490e+01,1.298580000000000025e-06,1.636410000000000764e+01,1.221379999999999943e-06,1.635860000000002401e+01,1.227390000000000034e-06,1.636959999999999127e+01,1.218539999999999899e-06
1.647112999999998095e+01,1.646300000000002228e+01,1.181900000000000068e-06,1.646850000000000591e+01,1.177980000000000070e-06,1.646850000000000591e+01,1.180899999999999993e-06,1.647950000000003001e+01,1.249419999999999974e-06,1.647399999999998954e+01,1.171390000000000062e-06,1.645749999999998181e+01,1.184240000000000075e-06,1.646850000000000591e+01,1.173309999999999910e-06
1.657112999999997882e+01,1.656189999999998008e+01,1.138169999999999980e-06,1.656189999999998008e+01,1.136919999999999992e-06,1.656740000000002055e+01,1.133159999999999964e-06,1.656189999999998008e+01,1.207109999999999908e-06,1.656189999999998008e+01,1.130989999999999991e-06,1.656189999999998008e+01,1.136080000000000099e-06,1.656740000000002055e+01,1.128739999999999928e-06
1.667112999999997669e+01,1.666079999999999472e+01,1.093099999999999961e-06,1.666629999999997835e+01,1.089760000000000091e-06,1.666629999999997835e+01,1.090259999999999917e-06,1.666629999999997835e+01,1.161040000000000026e-06,1.666079999999999472e+01,1.085340000000000056e-06,1.666629999999997835e+01,1.090849999999999898e-06,1.666079999999999472e+01,1.088259999999999979e-06
1.677112999999997811e+01,1.676510000000001810e+01,1.046030000000000004e-06,1.677060000000000173e+01,1.043189999999999960e-06,1.677609999999998536e+01,1.043110000000000081e-06,1.677609999999998536e+01,1.105370000000000057e-06,1.677609999999998536e+01,1.041349999999999991e-06,1.677060000000000173e+01,1.047030000000000079e-06,1.677060000000000173e+01,1.044030000000000065e-06
1.687112999999997953e+01,1.686950000000001637e+01,1.000289999999999913e-06,1.686950000000001637e+01,9.993740000000000390e-07,1.686399999999997590e+01,1.004209999999999911e-06,1.687500000000000000e+01,1.053710000000000030e-06,1.686950000000001637e+01,1.000540000000000038e-06,1.686950000000001637e+01,1.004049999999999941e-06,1.686399999999997590e+01,1.004879999999999983e-06
1.697112999999997740e+01,1.696839999999997417e+01,9.579769999999999761e-07,1.696289999999999054e+01,9.575599999999999003e-07,1.696839999999997417e+01,9.592290000000000193e-07,1.696839999999997417e+01,1.013809999999999997e-06,1.697390000000001464e+01,9.581439999999999272e-07,1.696839999999997417e+01,9.613160000000000300e-07,1.696289999999999054e+01,9.616489999999999047e-07
1.707112999999997527e+01,1.706180000000000518e+01,9.189170000000000485e-07,1.706180000000000518e+01,9.186670000000000297e-07,1.707280000000002929e+01,9.183330000000000216e-07,1.706180000000000518e+01,9.718319999999999900e-07,1.706729999999998881e+01,9.177489999999999947e-07,1.706180000000000518e+01,9.232569999999999934e-07,1.706180000000000518e+01,9.207540000000000404e-07
1.717112999999997669e+01,1.716610000000002856e+01,8.792740000000000157e-07,1.716610000000002856e+01,8.802750000000000126e-07,1.715519999999997935e+01,8.823620000000000233e-07,1.716610000000002856e+01,9.298510000000000060e-07,1.716610000000002856e+01,8.786059999999999994e-07,1.716059999999998809e+01,8.823620000000000233e-07,1.716610000000002856e+01,8.809430000000000289e-07
1.727112999999997811e+01,1.727049999999996999e+01,8.408809999999999710e-07,1.727049999999996999e+01,8.400470000000000312e-07,1.727049999999996999e+01,8.399630000000000418e-07,1.727049999999996999e+01,8.862010000000000089e-07,1.727049999999996999e+01,8.387109999999999986e-07,1.727049999999996999e+01,8.406309999999999522e-07,1.727600000000001046e+01,8.387949999999999879e-07
1.737112999999997598e+01,1.736390000000000100e+01,8.052439999999999808e-07,1.736390000000000100e+01,8.054939999999999996e-07,1.736939999999998463e+01,8.032400000000000378e-07,1.736939999999998463e+01,8.474749999999999836e-07,1.736939999999998463e+01,8.009040000000000360e-07,1.736390000000000100e+01,8.032400000000000378e-07,1.736939999999998463e+01,8.034909999999999783e-07
1.747112999999997385e+01,1.746829999999999927e+01,7.680200000000000176e-07,1.745729999999997517e+01,7.701070000000000283e-07,1.746829999999999927e+01,7.671850000000000501e-07,1.746829999999999927e+01,8.087489999999999583e-07,1.745729999999997517e+01,7.681869999999999687e-07,1.746829999999999927e+01,7.654329999999999693e-07,1.746280000000001564e+01,7.677699999999999988e-07
1.757112999999997527e+01,1.756709999999998217e+01,7.330500000000000161e-07,1.757260000000002265e+01,7.303789999999999785e-07,1.757260000000002265e+01,7.298780000000000192e-07,1.756709999999998217e+01,7.727770000000000383e-07,1.756159999999999854e+01,7.318810000000000405e-07,1.756159999999999854e+01,7.314639999999999647e-07,1.756709999999998217e+01,7.303789999999999785e-07
1.767112999999997669e+01,1.765499999999997272e+01,6.999159999999999790e-07,1.766050000000001319e+01,6.984140000000000228e-07,1.766050000000001319e+01,6.974959999999999877e-07,1.767149999999998045e+01,7.339680000000000512e-07,1.766599999999999682e+01,6.970779999999999902e-07,1.766599999999999682e+01,6.954089999999999770e-07,1.766599999999999682e+01,6.957429999999999852e-07
1.777112999999997456e+01,1.777039999999999509e+01,6.617739999999999806e-07,1.777039999999999509e+01,6.617739999999999806e-07,1.777039999999999509e+01,6.630260000000000238e-07,1.777039999999999509e+01,6.994150000000000197e-07,1.777039999999999509e+01,6.601889999999999568e-07,1.777039999999999509e+01,6.621079999999999887e-07,1.777589999999997872e+01,6.596879999999999975e-07
1.787112999999997243e+01,1.786380000000002610e+01,6.306429999999999647e-07,1.786930000000000973e+01,6.280560000000000224e-07,1.786380000000002610e+01,6.313949999999999704e-07,1.787479999999999336e+01,6.620250000000000270e-07,1.787479999999999336e+01,6.262199999999999522e-07,1.787479999999999336e+01,6.272209999999999491e-07,1.787479999999999336e+01,6.290580000000000468e-07
1.797112999999997385e+01,1.796260000000000900e+01,5.984269999999999627e-07,1.796260000000000900e+01,5.978430000000000416e-07,1.796809999999999263e+01,5.980939999999999821e-07,1.796809999999999263e+01,6.283060000000000412e-07,1.796809999999999263e+01,5.956729999999999633e-07,1.796809999999999263e+01,5.979270000000000310e-07,1.796809999999999263e+01,5.986780000000000091e-07
1.807112999999997527e+01,1.806700000000000728e+01,5.674630000000000038e-07,1.806150000000002365e+01,5.671300000000000233e-07,1.806700000000000728e+01,5.674630000000000038e-07,1.806700000000000728e+01,5.977599999999999740e-07,1.806700000000000728e+01,5.658779999999999800e-07,1.807799999999997453e+01,5.625390000000000320e-07,1.806700000000000728e+01,5.673800000000000421e-07
1.817112999999997314e+01,1.816039999999998145e+01,5.383360000000000369e-07,1.816590000000002192e+01,5.359150000000000181e-07,1.816590000000002192e+01,5.390030000000000256e-07,1.816590000000002192e+01,5.673800000000000421e-07,1.817140000000000555e+01,5.348300000000000318e-07,1.816590000000002192e+01,5.354139999999999529e-07,1.816590000000002192e+01,5.374169999999999742e-07
1.827112999999997101e+01,1.827030000000002019e+01,5.076219999999999910e-07,1.826479999999997972e+01,5.073710000000000505e-07,1.827030000000002019e+01,5.070379999999999640e-07,1.827030000000002019e+01,5.352470000000000018e-07,1.827030000000002019e+01,5.062859999999999584e-07,1.827580000000000382e+01,5.047840000000000022e-07,1.826479999999997972e+01,5.079559999999999991e-07
1.837112999999997243e+01,1.836910000000000309e+01,4.794120000000000315e-07,1.836910000000000309e+01,4.790780000000000234e-07,1.836910000000000309e+01,4.794120000000000315e-07,1.836910000000000309e+01,5.057020000000000373e-07,1.836360000000001946e+01,4.804139999999999501e-07,1.836910000000000309e+01,4.792449999999999745e-07,1.836360000000001946e+01,4.791620000000000127e-07
1.847112999999997385e+01,1.846800000000001774e+01,4.522870000000000053e-07,1.847350000000000136e+01,4.504509999999999881e-07,1.846249999999997726e+01,4.517029999999999784e-07,1.846800000000001774e+01,4.794949999999999933e-07,1.847350000000000136e+01,4.497000000000000100e-07,1.846800000000001774e+01,4.521200000000000013e-07,1.846249999999997726e+01,4.533719999999999916e-07
1.857112999999997172e+01,1.856139999999999191e+01,4.265809999999999736e-07,1.856139999999999191e+01,4.263310000000000077e-07,1.856139999999999191e+01,4.259969999999999996e-07,1.856689999999997553e+01,4.522039999999999906e-07,1.856139999999999191e+01,4.247450000000000093e-07,1.856139999999999191e+01,4.264140000000000224e-07,1.857240000000001601e+01,4.240769999999999930e-07
