1.600000000000000000e+01,1.599059999999997217e+01,1.728089999999999892e-08,1.600159999999999627e+01,1.661310000000000005e-08,1.598509999999998854e+01,1.690519999999999907e-08
1.700000000000000000e+01,1.698489999999998190e+01,1.773160000000000110e-08,1.699040000000002237e+01,1.670490000000000091e-08,1.698489999999998190e+01,1.675500000000000015e-08
1.800000000000000000e+01,1.800659999999999172e+01,1.752289999999999871e-08,1.799560000000002447e+01,1.635429999999999842e-08,1.800110000000000809e+01,1.662139999999999887e-08
1.900000000000000000e+01,1.898989999999997735e+01,1.720569999999999901e-08,1.898989999999997735e+01,1.614559999999999934e-08,1.899540000000001783e+01,1.642110000000000071e-08
2.000000000000000000e+01,1.998959999999999582e+01,1.748120000000000039e-08,1.998959999999999582e+01,1.642110000000000071e-08,1.998959999999999582e+01,1.625409999999999994e-08
2.100000000000000000e+01,2.099490000000002965e+01,1.769820000000000160e-08,2.098939999999998918e+01,1.638770000000000122e-08,2.098939999999998918e+01,1.661310000000000005e-08
2.200000000000000000e+01,2.198360000000002401e+01,1.752289999999999871e-08,2.198910000000000764e+01,1.658799999999999938e-08,2.198360000000002401e+01,1.627079999999999969e-08
2.300000000000000000e+01,2.298890000000000100e+01,1.766479999999999880e-08,2.300540000000000873e+01,1.658799999999999938e-08,2.298890000000000100e+01,1.649619999999999852e-08
2.400000000000000000e+01,2.399410000000000309e+01,1.777329999999999941e-08,2.399410000000000309e+01,1.602039999999999898e-08,2.399959999999998672e+01,1.686350000000000075e-08
2.500000000000000000e+01,2.499389999999999645e+01,1.759799999999999982e-08,2.499939999999998008e+01,1.624580000000000112e-08,2.499389999999999645e+01,1.676329999999999897e-08
2.600000000000000000e+01,2.598820000000000618e+01,1.770659999999999922e-08,2.599909999999999854e+01,1.678839999999999964e-08,2.599909999999999854e+01,1.652960000000000132e-08
2.700000000000000000e+01,2.699889999999999191e+01,1.782339999999999865e-08,2.698790000000002465e+01,1.753959999999999845e-08,2.699889999999999191e+01,1.660469999999999913e-08
2.800000000000000000e+01,2.798770000000001801e+01,1.804880000000000079e-08,2.799869999999998527e+01,1.742279999999999902e-08,2.799320000000000164e+01,1.683010000000000126e-08
2.900000000000000000e+01,2.899290000000002010e+01,1.796529999999999875e-08,2.899840000000000373e+01,1.740609999999999927e-08,2.899290000000002010e+01,1.723079999999999968e-08
3.000000000000000000e+01,2.999819999999999709e+01,1.845780000000000134e-08,2.999270000000001346e+01,1.812389999999999859e-08,2.999270000000001346e+01,1.767319999999999973e-08
3.100000000000000000e+01,3.099790000000001555e+01,1.861640000000000118e-08,3.099790000000001555e+01,1.831590000000000124e-08,3.099239999999997508e+01,1.781509999999999983e-08
3.200000000000000000e+01,3.199770000000000891e+01,1.883350000000000119e-08,3.199220000000002528e+01,1.810719999999999885e-08,3.199220000000002528e+01,1.808220000000000028e-08
3.300000000000000000e+01,3.299189999999998690e+01,1.890859999999999900e-08,3.299189999999998690e+01,1.784009999999999840e-08,3.298099999999999454e+01,1.844949999999999921e-08
3.400000000000000000e+01,3.399169999999998026e+01,1.897540000000000129e-08,3.399169999999998026e+01,1.905049999999999910e-08,3.399720000000002074e+01,1.885020000000000094e-08
3.500000000000000000e+01,3.498599999999999000e+01,1.920909999999999894e-08,3.498599999999999000e+01,1.910060000000000164e-08,3.499149999999997362e+01,1.919239999999999920e-08
3.600000000000000000e+01,3.599119999999999209e+01,2.003550000000000097e-08,3.599119999999999209e+01,1.979339999999999908e-08,3.599669999999997572e+01,1.982679999999999858e-08
3.700000000000000000e+01,3.700200000000000955e+01,2.104550000000000141e-08,3.698000000000001819e+01,2.031090000000000024e-08,3.699099999999998545e+01,2.030260000000000142e-08
3.800000000000000000e+01,3.799070000000000391e+01,2.081180000000000045e-08,3.798520000000002028e+01,2.033600000000000091e-08,3.798520000000002028e+01,2.041949999999999964e-08
3.900000000000000000e+01,3.899599999999998090e+01,2.142950000000000008e-08,3.898500000000001364e+01,2.122080000000000100e-08,3.897950000000003001e+01,2.128759999999999998e-08
4.000000000000000000e+01,3.999020000000001573e+01,2.204719999999999972e-08,3.999020000000001573e+01,2.180510000000000114e-08,3.999569999999999936e+01,2.115399999999999871e-08
4.100000000000000000e+01,4.099000000000000909e+01,2.214740000000000150e-08,4.099549999999999272e+01,2.257309999999999849e-08,4.098450000000002547e+01,2.173829999999999885e-08
4.200000000000000000e+01,4.198969999999997071e+01,2.316570000000000077e-08,4.198969999999997071e+01,2.295710000000000047e-08,4.198430000000001883e+01,2.185520000000000038e-08
4.300000000000000000e+01,4.300049999999998818e+01,2.365820000000000005e-08,4.298950000000002092e+01,2.378340000000000040e-08,4.298950000000002092e+01,2.263979999999999869e-08
4.400000000000000000e+01,4.398379999999997381e+01,2.445119999999999927e-08,4.398930000000001428e+01,2.430100000000000035e-08,4.400020000000000664e+01,2.333270000000000153e-08
4.500000000000000000e+01,4.499450000000001637e+01,2.486860000000000075e-08,4.498349999999999227e+01,2.492699999999999881e-08,4.499450000000001637e+01,2.398380000000000066e-08
4.600000000000000000e+01,4.600520000000000209e+01,2.536110000000000003e-08,4.599430000000000973e+01,2.528599999999999892e-08,4.599430000000000973e+01,2.478509999999999871e-08
4.700000000000000000e+01,4.699400000000002819e+01,2.598709999999999849e-08,4.699950000000001182e+01,2.587860000000000119e-08,4.699950000000001182e+01,2.536939999999999885e-08
4.800000000000000000e+01,4.798829999999998108e+01,2.732269999999999954e-08,4.799380000000002156e+01,2.646290000000000133e-08,4.798829999999998108e+01,2.612069999999999977e-08
4.900000000000000000e+01,4.899900000000002365e+01,2.796549999999999985e-08,4.898799999999999955e+01,2.732269999999999954e-08,4.899349999999998317e+01,2.650469999999999844e-08
1.700000000000000000e+02,1.699750000000000227e+02,5.125460000000000290e-08,1.699750000000000227e+02,5.146319999999999988e-08,1.699859999999999900e+02,4.960179999999999884e-08
1.710000000000000000e+02,1.709967000000000326e+02,4.924280000000000205e-08,1.709967000000000326e+02,4.928459999999999915e-08,1.709911999999999352e+02,4.791560000000000192e-08
1.720000000000000000e+02,1.719909999999999854e+02,4.733970000000000270e-08,1.719964999999999691e+02,4.714769999999999674e-08,1.719964999999999691e+02,4.621280000000000072e-08
1.730000000000000000e+02,1.729907000000000608e+02,4.587889999999999798e-08,1.729907000000000608e+02,4.525279999999999742e-08,1.730017000000000280e+02,4.466850000000000059e-08
1.740000000000000000e+02,1.739959999999999809e+02,4.380870000000000238e-08,1.739959999999999809e+02,4.327450000000000147e-08,1.739959999999999809e+02,4.301570000000000315e-08
1.750000000000000000e+02,1.750012000000000398e+02,4.181369999999999676e-08,1.749956999999999425e+02,4.103740000000000058e-08,1.749956999999999425e+02,4.139629999999999859e-08
1.760000000000000000e+02,1.759954999999999927e+02,4.024440000000000136e-08,1.759845000000000255e+02,3.977699999999999944e-08,1.759900000000000091e+02,3.940129999999999959e-08
1.770000000000000000e+02,1.769952000000000680e+02,3.820769999999999742e-08,1.769896999999999707e+02,3.829949999999999828e-08,1.769952000000000680e+02,3.773189999999999788e-08
1.780000000000000000e+02,1.779950000000000045e+02,3.617920000000000013e-08,1.779895000000000209e+02,3.670510000000000222e-08,1.780004999999999882e+02,3.610410000000000233e-08
1.790000000000000000e+02,1.789892999999999574e+02,3.513580000000000020e-08,1.790056999999999334e+02,3.451809999999999726e-08,1.789947999999999411e+02,3.462660000000000117e-08
1.800000000000000000e+02,1.799945000000000164e+02,3.365000000000000022e-08,1.800054999999999836e+02,3.354150000000000293e-08,1.800000000000000000e+02,3.255649999999999774e-08
1.810000000000000000e+02,1.810052000000000589e+02,3.213909999999999958e-08,1.809943000000000666e+02,3.228100000000000299e-08,1.809943000000000666e+02,3.137120000000000102e-08
1.820000000000000000e+02,1.819995000000000118e+02,3.046130000000000027e-08,1.820049999999999955e+02,3.081189999999999945e-08,1.820049999999999955e+02,2.991870000000000175e-08
1.830000000000000000e+02,1.829882999999999811e+02,2.899220000000000003e-08,1.829992999999999483e+02,2.896709999999999937e-08,1.829992999999999483e+02,2.859150000000000161e-08
1.840000000000000000e+02,1.840045000000000073e+02,2.804060000000000096e-08,1.839990000000000236e+02,2.812409999999999969e-08,1.840045000000000073e+02,2.688870000000000042e-08
1.850000000000000000e+02,1.850043000000000575e+02,2.713910000000000113e-08,1.849987999999999602e+02,2.657979999999999956e-08,1.850043000000000575e+02,2.531929999999999962e-08
1.860000000000000000e+02,1.860095000000000027e+02,2.587860000000000119e-08,1.859985000000000355e+02,2.559480000000000099e-08,1.860149999999999864e+02,2.440110000000000004e-08
1.870000000000000000e+02,1.869982999999999720e+02,2.456810000000000080e-08,1.869982999999999720e+02,2.419249999999999974e-08,1.869927999999999884e+02,2.356639999999999919e-08
1.880000000000000000e+02,1.879926000000000386e+02,2.364150000000000030e-08,1.880035000000000309e+02,2.374169999999999878e-08,1.880035000000000309e+02,2.273170000000000165e-08
1.890000000000000000e+02,1.889923000000000002e+02,2.284850000000000108e-08,1.889977999999999838e+02,2.250629999999999951e-08,1.889977999999999838e+02,2.185520000000000038e-08
1.900000000000000000e+02,1.899865999999999531e+02,2.249789999999999859e-08,1.899920999999999367e+02,2.142950000000000008e-08,1.900031000000000176e+02,2.118740000000000151e-08
1.910000000000000000e+02,1.910027999999999793e+02,2.178009999999999927e-08,1.909972999999999956e+02,2.075330000000000029e-08,1.909918000000000120e+02,2.061980000000000111e-08
1.920000000000000000e+02,1.920026000000000295e+02,2.090360000000000131e-08,1.919971000000000458e+02,2.020239999999999964e-08,1.919971000000000458e+02,1.965980000000000112e-08
1.930000000000000000e+02,1.929968000000000075e+02,1.990189999999999969e-08,1.929913000000000238e+02,1.976840000000000052e-08,1.929913000000000238e+02,1.887519999999999951e-08
1.940000000000000000e+02,1.939910999999999603e+02,1.970160000000000153e-08,1.939910999999999603e+02,1.908389999999999859e-08,1.939910999999999603e+02,1.820740000000000063e-08
1.950000000000000000e+02,1.949963000000000193e+02,1.900880000000000078e-08,1.950072999999999865e+02,1.851630000000000150e-08,1.949908000000000357e+02,1.787350000000000120e-08
1.960000000000000000e+02,1.959850999999999885e+02,1.890020000000000138e-08,1.959850999999999885e+02,1.824909999999999895e-08,1.959905999999999722e+02,1.766479999999999880e-08
1.970000000000000000e+02,1.969904000000000224e+02,1.880840000000000052e-08,1.970013000000000147e+02,1.758970000000000100e-08,1.969958000000000311e+02,1.757300000000000125e-08
1.980000000000000000e+02,1.979955999999999676e+02,1.848289999999999870e-08,1.979955999999999676e+02,1.756469999999999912e-08,1.980010999999999513e+02,1.722239999999999876e-08
1.990000000000000000e+02,1.990009000000000015e+02,1.819070000000000089e-08,1.989899000000000342e+02,1.708889999999999958e-08,1.990009000000000015e+02,1.707219999999999984e-08
2.000000000000000000e+02,2.000005999999999631e+02,1.785680000000000145e-08,1.999950999999999794e+02,1.726419999999999917e-08,2.000005999999999631e+02,1.721409999999999994e-08
2.010000000000000000e+02,2.009893999999999323e+02,1.752289999999999871e-08,2.009893999999999323e+02,1.734759999999999911e-08,2.009949000000000296e+02,1.656300000000000081e-08
2.020000000000000000e+02,2.019945999999999913e+02,1.751459999999999988e-08,2.019945999999999913e+02,1.722239999999999876e-08,2.019891000000000076e+02,1.712229999999999908e-08
2.030000000000000000e+02,2.029889000000000578e+02,1.753959999999999845e-08,2.029999000000000251e+02,1.737269999999999978e-08,2.029999000000000251e+02,1.731419999999999962e-08
2.040000000000000000e+02,2.039941000000000031e+02,1.810719999999999885e-08,2.039995999999999867e+02,1.754799999999999937e-08,2.039886000000000195e+02,1.755630000000000151e-08
2.050000000000000000e+02,2.049938999999999396e+02,1.819909999999999850e-08,2.049938999999999396e+02,1.779840000000000008e-08,2.049938999999999396e+02,1.776500000000000059e-08
2.060000000000000000e+02,2.059936999999999898e+02,1.813229999999999952e-08,2.059936999999999898e+02,1.819909999999999850e-08,2.059882000000000062e+02,1.828249999999999844e-08
2.070000000000000000e+02,2.069878999999999678e+02,1.875830000000000128e-08,2.069989000000000487e+02,1.808220000000000028e-08,2.069934000000000651e+02,1.871659999999999966e-08
2.080000000000000000e+02,2.079932000000000016e+02,1.907550000000000097e-08,2.079932000000000016e+02,1.857469999999999956e-08,2.079932000000000016e+02,1.878339999999999864e-08
2.090000000000000000e+02,2.089983999999999469e+02,1.942610000000000016e-08,2.089983999999999469e+02,1.887519999999999951e-08,2.089928999999999633e+02,1.932600000000000047e-08
2.100000000000000000e+02,2.099927000000000135e+02,1.968489999999999848e-08,2.099981999999999971e+02,1.970990000000000036e-08,2.099927000000000135e+02,1.952629999999999863e-08
2.110000000000000000e+02,2.109978999999999587e+02,2.013560000000000065e-08,2.109923999999999751e+02,2.036940000000000040e-08,2.110034000000000560e+02,2.011899999999999970e-08
2.120000000000000000e+02,2.119867000000000417e+02,2.077000000000000003e-08,2.119922000000000253e+02,2.086189999999999969e-08,2.119922000000000253e+02,2.078669999999999978e-08
2.130000000000000000e+02,2.129864999999999782e+02,2.102879999999999835e-08,2.129918999999999869e+02,2.139610000000000059e-08,2.129918999999999869e+02,2.113729999999999896e-08
2.140000000000000000e+02,2.139972000000000207e+02,2.138769999999999967e-08,2.139917000000000371e+02,2.196370000000000099e-08,2.139917000000000371e+02,2.173000000000000003e-08
2.150000000000000000e+02,2.149914999999999736e+02,2.219739999999999864e-08,2.150023999999999660e+02,2.285689999999999869e-08,2.150023999999999660e+02,2.220579999999999956e-08
2.160000000000000000e+02,2.160022000000000162e+02,2.280679999999999945e-08,2.159967000000000326e+02,2.339109999999999960e-08,2.160022000000000162e+02,2.291530000000000006e-08
2.170000000000000000e+02,2.169909999999999854e+02,2.390029999999999862e-08,2.169964999999999691e+02,2.431770000000000010e-08,2.169909999999999854e+02,2.330760000000000087e-08
2.180000000000000000e+02,2.179907000000000608e+02,2.476010000000000014e-08,2.179962000000000444e+02,2.481850000000000151e-08,2.179907000000000608e+02,2.438440000000000029e-08
2.190000000000000000e+02,2.189904999999999973e+02,2.556979999999999911e-08,2.189959999999999809e+02,2.567829999999999972e-08,2.189959999999999809e+02,2.491869999999999999e-08
2.200000000000000000e+02,2.199956999999999425e+02,2.594540000000000017e-08,2.199956999999999425e+02,2.671340000000000083e-08,2.199956999999999425e+02,2.603720000000000104e-08
2.210000000000000000e+02,2.209900000000000091e+02,2.679680000000000077e-08,2.210009999999999764e+02,2.775680000000000076e-08,2.209900000000000091e+02,2.673839999999999940e-08
2.220000000000000000e+02,2.219896999999999707e+02,2.768169999999999965e-08,2.219896999999999707e+02,2.857479999999999856e-08,2.219896999999999707e+02,2.776509999999999959e-08
2.230000000000000000e+02,2.229895000000000209e+02,2.901719999999999860e-08,2.229840000000000373e+02,2.943460000000000008e-08,2.229895000000000209e+02,2.853310000000000024e-08
2.240000000000000000e+02,2.239837999999999738e+02,2.986869999999999799e-08,2.239837999999999738e+02,3.049469999999999976e-08,2.239837999999999738e+02,2.939289999999999845e-08
2.250000000000000000e+02,2.249890000000000327e+02,3.098720000000000235e-08,2.249890000000000327e+02,3.081189999999999945e-08,2.249945000000000164e+02,3.073680000000000164e-08
2.260000000000000000e+02,2.259943000000000666e+02,3.174680000000000208e-08,2.259998000000000502e+02,3.243960000000000283e-08,2.259998000000000502e+02,3.166330000000000004e-08
2.270000000000000000e+02,2.269940000000000282e+02,3.265670000000000284e-08,2.269940000000000282e+02,3.311579999999999932e-08,2.269884999999999309e+02,3.277349999999999896e-08
2.280000000000000000e+02,2.279827999999999975e+02,3.324099999999999967e-08,2.279882999999999811e+02,3.374180000000000109e-08,2.279882999999999811e+02,3.402560000000000128e-08
2.290000000000000000e+02,2.289990000000000236e+02,3.441799999999999757e-08,2.289935000000000400e+02,3.531110000000000310e-08,2.289880000000000564e+02,3.479359999999999863e-08
