-9.000000000000000000e+01,8.999450000000001637e+01,7.927659999999999402e-08
-8.900000000000000000e+01,2.689728000000000065e+02,6.284899999999999586e-08
-8.800000000000000000e+01,2.719884999999999309e+02,6.324969999999999759e-08
-8.700000000000000000e+01,2.729992999999999483e+02,6.341659999999999626e-08
-8.600000000000000000e+01,2.739935000000000400e+02,6.306609999999999587e-08
-8.500000000000000000e+01,2.749932999999999765e+02,6.304100000000000182e-08
-8.400000000000000000e+01,2.759929999999999382e+02,6.294920000000000096e-08
-8.300000000000000000e+01,2.770037999999999556e+02,6.311609999999999962e-08
-8.200000000000000000e+01,2.779926000000000386e+02,6.301599999999999994e-08
-8.100000000000000000e+01,2.789923000000000002e+02,6.299929999999999688e-08
-8.000000000000000000e+01,2.799975999999999203e+02,6.322469999999999571e-08
-7.900000000000000000e+01,2.809972999999999956e+02,6.320800000000000589e-08
-7.800000000000000000e+01,2.819916000000000622e+02,6.363369999999999627e-08
-7.700000000000000000e+01,2.829968000000000075e+02,6.359189999999999916e-08
-7.600000000000000000e+01,2.839910999999999603e+02,6.285740000000000009e-08
-7.500000000000000000e+01,2.849908000000000357e+02,6.247340000000000142e-08
-7.400000000000000000e+01,2.859850999999999885e+02,6.241499999999999343e-08
-7.300000000000000000e+01,2.869904000000000224e+02,6.278219999999999688e-08
-7.200000000000000000e+01,2.879846000000000004e+02,6.213119999999999985e-08
-7.100000000000000000e+01,2.889899000000000342e+02,6.244839999999999954e-08
-7.000000000000000000e+01,2.899895999999999958e+02,6.340829999999999744e-08
-6.900000000000000000e+01,2.909838999999999487e+02,6.347509999999999642e-08
-6.800000000000000000e+01,2.919945999999999913e+02,6.521130000000000372e-08
-6.700000000000000000e+01,2.929889000000000578e+02,6.630479999999999958e-08
-6.600000000000000000e+01,2.939995999999999867e+02,6.673889999999999419e-08
-6.500000000000000000e+01,2.949883999999999560e+02,6.790750000000000109e-08
-6.400000000000000000e+01,2.959936999999999898e+02,6.760700000000000445e-08
-6.300000000000000000e+01,2.969879000000000815e+02,6.708109999999999576e-08
-6.200000000000000000e+01,2.979877000000000180e+02,6.643839999999999755e-08
-6.100000000000000000e+01,2.989983999999999469e+02,6.541170000000000067e-08
-6.000000000000000000e+01,2.999927000000000135e+02,6.457690000000000434e-08
-5.900000000000000000e+01,3.009979000000000724e+02,6.350009999999999830e-08
-5.800000000000000000e+01,3.019977000000000089e+02,6.179729999999999711e-08
-5.700000000000000000e+01,3.029918999999999869e+02,5.987739999999999591e-08
-5.600000000000000000e+01,3.040027000000000044e+02,5.810769999999999694e-08
