1.077758999999999929e+02,6.502329999999999796e-05,2.877979000000000269e+02,6.540649999999999795e-05
1.077978999999999985e+02,6.438190000000000102e-05,2.877979000000000269e+02,6.422370000000000650e-05
1.077978999999999985e+02,6.414039999999999325e-05,2.877923999999999864e+02,6.643940000000000631e-05
1.077978999999999985e+02,6.590629999999999611e-05,2.877923999999999864e+02,6.663930000000000417e-05
1.078032999999999930e+02,6.453190000000000467e-05,2.877923999999999864e+02,6.429030000000000346e-05
1.077978999999999985e+02,6.312420000000000119e-05,2.877979000000000269e+02,6.653100000000000387e-05
1.077978999999999985e+02,6.581469999999999855e-05,2.877923999999999864e+02,6.744730000000000050e-05
1.077978999999999985e+02,6.568139999999999764e-05,2.877979000000000269e+02,6.633940000000000388e-05
1.078032999999999930e+02,6.490669999999999979e-05,2.877923999999999864e+02,6.588129999999999551e-05
1.077978999999999985e+02,6.509000000000000191e-05,2.877979000000000269e+02,6.551479999999999825e-05
1.077978999999999985e+02,6.546479999999999704e-05,2.877923999999999864e+02,6.700580000000000143e-05
1.077978999999999985e+02,6.479010000000000162e-05,2.877923999999999864e+02,6.621449999999999428e-05
1.078032999999999930e+02,6.469850000000000405e-05,2.877923999999999864e+02,6.415700000000000255e-05
1.077978999999999985e+02,6.441530000000000649e-05,2.877979000000000269e+02,6.543979999999999643e-05
1.077978999999999985e+02,6.661430000000000357e-05,2.877979000000000269e+02,6.732229999999999747e-05
1.077978999999999985e+02,6.659760000000000083e-05,2.877923999999999864e+02,6.662260000000000144e-05
1.077978999999999985e+02,6.439030000000000589e-05,2.877979000000000269e+02,6.526489999999999917e-05
1.077978999999999985e+02,6.424030000000000224e-05,2.877923999999999864e+02,6.587299999999999764e-05
1.077978999999999985e+02,6.614780000000000388e-05,2.877979000000000269e+02,6.686420000000000265e-05
1.077978999999999985e+02,6.608119999999999337e-05,2.877979000000000269e+02,6.509829999999999979e-05
1.077978999999999985e+02,6.355729999999999540e-05,2.877923999999999864e+02,6.474010000000000040e-05
1.077978999999999985e+02,6.418200000000000315e-05,2.877923999999999864e+02,6.736400000000000081e-05
1.078032999999999930e+02,6.665589999999999992e-05,2.877979000000000269e+02,6.673930000000000660e-05
1.077978999999999985e+02,6.542320000000000069e-05,2.877979000000000269e+02,6.578130000000000663e-05
1.077978999999999985e+02,6.363229999999999722e-05,2.877979000000000269e+02,6.525660000000000130e-05
1.077978999999999985e+02,6.401540000000000377e-05,2.877923999999999864e+02,6.436530000000000528e-05
1.077978999999999985e+02,6.548149999999999978e-05,2.877979000000000269e+02,6.639770000000000296e-05
1.077978999999999985e+02,6.607289999999999550e-05,2.877923999999999864e+02,6.715569999999999808e-05
1.077978999999999985e+02,6.585629999999999490e-05,2.877979000000000269e+02,6.647270000000000479e-05
1.077978999999999985e+02,6.507329999999999918e-05,2.877923999999999864e+02,6.630610000000000540e-05
1.077978999999999985e+02,6.576469999999999733e-05,2.877979000000000269e+02,6.696420000000000508e-05
1.078032999999999930e+02,6.518989999999999735e-05,2.877869000000000028e+02,6.723899999999999777e-05
1.077924000000000007e+02,6.525660000000000130e-05,2.877979000000000269e+02,6.660600000000000570e-05
1.077924000000000007e+02,6.434030000000000467e-05,2.877979000000000269e+02,6.478180000000000375e-05
1.077978999999999985e+02,6.411540000000000620e-05,2.877923999999999864e+02,6.568139999999999764e-05
1.077924000000000007e+02,6.621449999999999428e-05,2.877923999999999864e+02,6.833020000000000521e-05
1.077978999999999985e+02,6.576469999999999733e-05,2.877923999999999864e+02,6.634779999999999519e-05
1.077978999999999985e+02,6.483180000000000496e-05,2.877923999999999864e+02,6.538979999999999522e-05
1.077978999999999985e+02,6.356559999999999327e-05,2.877979000000000269e+02,6.448190000000000345e-05
1.077978999999999985e+02,6.471509999999999979e-05,2.877923999999999864e+02,6.683920000000000204e-05
1.077978999999999985e+02,6.611450000000000540e-05,2.877923999999999864e+02,6.718910000000000355e-05
1.077978999999999985e+02,6.553139999999999400e-05,2.877869000000000028e+02,6.586460000000000632e-05
1.077978999999999985e+02,6.467350000000000345e-05,2.877979000000000269e+02,6.618119999999999580e-05
1.078032999999999930e+02,6.588959999999999338e-05,2.877923999999999864e+02,6.679760000000000569e-05
1.077978999999999985e+02,6.599789999999999368e-05,2.877979000000000269e+02,6.701409999999999930e-05
1.077978999999999985e+02,6.646439999999999336e-05,2.877979000000000269e+02,6.631440000000000327e-05
1.078032999999999930e+02,6.457350000000000102e-05,2.877923999999999864e+02,6.555639999999999460e-05
1.077978999999999985e+02,6.383219999999999509e-05,2.877979000000000269e+02,6.524819999999999644e-05
1.077978999999999985e+02,6.504829999999999857e-05,2.877923999999999864e+02,6.797200000000000583e-05
1.078032999999999930e+02,6.670590000000000113e-05,2.877923999999999864e+02,6.723899999999999777e-05
