-9.000000000000000000e+01,2.800360000000000582e+02,6.208940000000000275e-08
-8.900000000000000000e+01,3.171204000000000178e+02,4.454330000000000023e-08
-8.800000000000000000e+01,1.024750000000000227e+02,9.170580000000000317e-08
-8.700000000000000000e+01,3.208777000000000044e+02,4.305750000000000026e-08
-8.600000000000000000e+01,1.115112000000000307e+02,1.074819999999999959e-07
-8.500000000000000000e+01,3.510187000000000808e+02,2.490200000000000024e-08
-8.400000000000000000e+01,2.261315999999999349e+02,3.167169999999999766e-08
-8.300000000000000000e+01,8.348509999999998854e+01,6.625470000000000365e-08
-8.200000000000000000e+01,2.299164000000000669e+02,3.523599999999999868e-08
-8.100000000000000000e+01,9.260379999999997835e+01,8.003620000000000037e-08
-8.000000000000000000e+01,2.604309000000000651e+02,5.921790000000000248e-08
-7.900000000000000000e+01,2.086743000000000166e+02,1.797369999999999967e-08
-7.800000000000000000e+01,3.586981000000000677e+02,2.082850000000000019e-08
-7.700000000000000000e+01,2.357721000000000231e+02,4.041969999999999764e-08
-7.600000000000000000e+01,1.010468000000000188e+02,8.965239999999999618e-08
-7.500000000000000000e+01,2.791956000000000131e+02,6.280730000000000417e-08
-7.400000000000000000e+01,2.687970000000000255e+02,6.281560000000000299e-08
-7.300000000000000000e+01,2.242034999999999627e+02,3.018589999999999768e-08
-7.200000000000000000e+01,4.277530000000001564e+01,2.252299999999999925e-08
-7.100000000000000000e+01,3.406860000000000355e+01,1.814899999999999926e-08
-7.000000000000000000e+01,3.562207000000000789e+02,2.205549999999999854e-08
-6.900000000000000000e+01,2.018297999999999774e+02,1.647119999999999995e-08
-6.800000000000000000e+01,3.013220000000000027e+02,6.247340000000000142e-08
-6.700000000000000000e+01,3.362749999999999773e+02,3.373350000000000226e-08
-6.600000000000000000e+01,1.130438000000000329e+02,1.108549999999999957e-07
-6.500000000000000000e+01,2.971637000000000626e+02,6.639670000000000585e-08
-6.400000000000000000e+01,3.106000000000000227e+02,4.905090000000000150e-08
-6.300000000000000000e+01,1.340300000000013370e+00,1.955970000000000143e-08
-6.200000000000000000e+01,2.013079999999999927e+02,1.649619999999999852e-08
-6.100000000000000000e+01,2.782232999999999947e+02,6.249840000000000330e-08
-6.000000000000000000e+01,2.228850999999999658e+02,2.860820000000000136e-08
-5.900000000000000000e+01,3.584948999999999160e+02,2.147119999999999840e-08
