1.640510000000000090e+01,1.639710000000002310e+01,1.261520000000000036e-06,1.639710000000002310e+01,1.181489999999999974e-06,1.638609999999999900e+01,1.195089999999999937e-06,1.639159999999998263e+01,1.190000000000000041e-06,1.639159999999998263e+01,1.184409999999999897e-06,1.640260000000000673e+01,1.177980000000000070e-06,1.639710000000002310e+01,1.181819999999999977e-06,1.639710000000002310e+01,1.184489999999999987e-06,1.640260000000000673e+01,1.184319999999999954e-06,1.640260000000000673e+01,1.183069999999999965e-06,1.638060000000001537e+01,1.190999999999999905e-06,1.639710000000002310e+01,1.185409999999999972e-06,1.639159999999998263e+01,1.185409999999999972e-06,1.639710000000002310e+01,1.187579999999999944e-06,1.639710000000002310e+01,1.186410000000000047e-06,1.638060000000001537e+01,1.193249999999999968e-06,1.638609999999999900e+01,1.190920000000000026e-06,1.639710000000002310e+01,1.181990000000000011e-06,1.640260000000000673e+01,1.179230000000000058e-06,1.640260000000000673e+01,1.184489999999999987e-06,1.639710000000002310e+01,1.188580000000000019e-06,1.638609999999999900e+01,1.194589999999999899e-06,1.639159999999998263e+01,1.189329999999999970e-06,1.639159999999998263e+01,1.192250000000000105e-06,1.639159999999998263e+01,1.190419999999999988e-06,1.640260000000000673e+01,1.196009999999999921e-06,1.639159999999998263e+01,1.194510000000000020e-06,1.639710000000002310e+01,1.193170000000000089e-06,1.640260000000000673e+01,1.184409999999999897e-06,1.638609999999999900e+01,1.194669999999999990e-06,1.639710000000002310e+01,1.190749999999999992e-06,1.639159999999998263e+01,1.198930000000000056e-06,1.638609999999999900e+01,1.196839999999999962e-06,1.639159999999998263e+01,1.192919999999999964e-06,1.638609999999999900e+01,1.198509999999999897e-06,1.639159999999998263e+01,1.192089999999999923e-06,1.639710000000002310e+01,1.190000000000000041e-06,1.639710000000002310e+01,1.194669999999999990e-06,1.639710000000002310e+01,1.196339999999999925e-06,1.639710000000002310e+01,1.193000000000000055e-06,1.639710000000002310e+01,1.199350000000000003e-06,1.638609999999999900e+01,1.191329999999999908e-06,1.639710000000002310e+01,1.186080000000000043e-06,1.639159999999998263e+01,1.195340000000000061e-06,1.640809999999999036e+01,1.197759999999999947e-06,1.639710000000002310e+01,1.202599999999999929e-06,1.639710000000002310e+01,1.191420000000000063e-06,1.639710000000002310e+01,1.199260000000000060e-06,1.640260000000000673e+01,1.191499999999999942e-06,1.639159999999998263e+01,1.190749999999999992e-06,1.639710000000002310e+01,1.196760000000000083e-06,1.639159999999998263e+01,1.192170000000000014e-06,1.640260000000000673e+01,1.194090000000000073e-06,1.639159999999998263e+01,1.192170000000000014e-06,1.638609999999999900e+01,1.198760000000000022e-06,1.639159999999998263e+01,1.195840000000000099e-06,1.639159999999998263e+01,1.203270000000000001e-06,1.640260000000000673e+01,1.194339999999999986e-06,1.640260000000000673e+01,1.191580000000000033e-06,1.640260000000000673e+01,1.195510000000000095e-06,1.639710000000002310e+01,1.190330000000000045e-06,1.639159999999998263e+01,1.195840000000000099e-06,1.638609999999999900e+01,1.199009999999999935e-06,1.639710000000002310e+01,1.197009999999999996e-06,1.640260000000000673e+01,1.191169999999999939e-06,1.638609999999999900e+01,1.198340000000000075e-06,1.639710000000002310e+01,1.196679999999999993e-06,1.639710000000002310e+01,1.189159999999999936e-06,1.639710000000002310e+01,1.193089999999999998e-06,1.640809999999999036e+01,1.184070000000000041e-06,1.640809999999999036e+01,1.189830000000000007e-06,1.639159999999998263e+01,1.190330000000000045e-06,1.639710000000002310e+01,1.195419999999999940e-06,1.639159999999998263e+01,1.201349999999999941e-06,1.638609999999999900e+01,1.199509999999999972e-06,1.639710000000002310e+01,1.186580000000000081e-06,1.638609999999999900e+01,1.203099999999999967e-06,1.639159999999998263e+01,1.202850000000000054e-06,1.640809999999999036e+01,1.190749999999999992e-06,1.639710000000002310e+01,1.202179999999999982e-06,1.640260000000000673e+01,1.191580000000000033e-06,1.640260000000000673e+01,1.189580000000000095e-06,1.639159999999998263e+01,1.193999999999999918e-06,1.638609999999999900e+01,1.194090000000000073e-06,1.639159999999998263e+01,1.196090000000000012e-06,1.639159999999998263e+01,1.205020000000000026e-06,1.639710000000002310e+01,1.204600000000000080e-06,1.638609999999999900e+01,1.199350000000000003e-06,1.639159999999998263e+01,1.196420000000000016e-06,1.638609999999999900e+01,1.197180000000000030e-06,1.639710000000002310e+01,1.191250000000000029e-06,1.639710000000002310e+01,1.198089999999999950e-06,1.640260000000000673e+01,1.191580000000000033e-06,1.639159999999998263e+01,1.199929999999999919e-06,1.640260000000000673e+01,1.188750000000000053e-06,1.639159999999998263e+01,1.195760000000000008e-06,1.638609999999999900e+01,1.201519999999999975e-06,1.639710000000002310e+01,1.199009999999999935e-06,1.639159999999998263e+01,1.201019999999999938e-06,1.639159999999998263e+01,1.204690000000000023e-06,1.639710000000002310e+01,1.197340000000000000e-06,1.640260000000000673e+01,1.193000000000000055e-06,1.639159999999998263e+01,1.197429999999999943e-06,1.639159999999998263e+01,1.204519999999999989e-06,1.639159999999998263e+01,1.199929999999999919e-06,1.640260000000000673e+01,1.199760000000000097e-06,1.639159999999998263e+01,1.201849999999999979e-06,1.639159999999998263e+01,1.198259999999999984e-06,1.638609999999999900e+01,1.198930000000000056e-06,1.639159999999998263e+01,1.203440000000000035e-06,1.639159999999998263e+01,1.198089999999999950e-06,1.639710000000002310e+01,1.199929999999999919e-06,1.640260000000000673e+01,1.191920000000000101e-06,1.639159999999998263e+01,1.202429999999999895e-06,1.638609999999999900e+01,1.193170000000000089e-06,1.639710000000002310e+01,1.206770000000000052e-06,1.638609999999999900e+01,1.211359999999999910e-06,1.638609999999999900e+01,1.205690000000000098e-06,1.639710000000002310e+01,1.192749999999999930e-06,1.639710000000002310e+01,1.191580000000000033e-06,1.639710000000002310e+01,1.196090000000000012e-06,1.639710000000002310e+01,1.191250000000000029e-06,1.640260000000000673e+01,1.190170000000000075e-06,1.639710000000002310e+01,1.202680000000000020e-06,1.639159999999998263e+01,1.201179999999999907e-06,1.639710000000002310e+01,1.198679999999999931e-06,1.639159999999998263e+01,1.200510000000000048e-06,1.638609999999999900e+01,1.197840000000000038e-06,1.639710000000002310e+01,1.197090000000000087e-06,1.640260000000000673e+01,1.204939999999999936e-06,1.639710000000002310e+01,1.211950000000000102e-06,1.639159999999998263e+01,1.202769999999999963e-06,1.640260000000000673e+01,1.196170000000000103e-06,1.639710000000002310e+01,1.203519999999999914e-06,1.639710000000002310e+01,1.197259999999999909e-06,1.638609999999999900e+01,1.209029999999999968e-06,1.639159999999998263e+01,1.205690000000000098e-06,1.638060000000001537e+01,1.213450000000000003e-06,1.639159999999998263e+01,1.199179999999999969e-06,1.638609999999999900e+01,1.203849999999999917e-06,1.638609999999999900e+01,1.197929999999999981e-06,1.638609999999999900e+01,1.205360000000000094e-06,1.638609999999999900e+01,1.212370000000000049e-06,1.639710000000002310e+01,1.206020000000000102e-06,1.640260000000000673e+01,1.201179999999999907e-06,1.639710000000002310e+01,1.202020000000000013e-06,1.639710000000002310e+01,1.193669999999999915e-06,1.638060000000001537e+01,1.202520000000000050e-06,1.639710000000002310e+01,1.205269999999999939e-06,1.640260000000000673e+01,1.198259999999999984e-06,1.640260000000000673e+01,1.201430000000000032e-06,1.639159999999998263e+01,1.196009999999999921e-06,1.639159999999998263e+01,1.199929999999999919e-06,1.639159999999998263e+01,1.203770000000000038e-06,1.639159999999998263e+01,1.199760000000000097e-06,1.639710000000002310e+01,1.200849999999999904e-06,1.640260000000000673e+01,1.196260000000000046e-06,1.638609999999999900e+01,1.204270000000000076e-06,1.639159999999998263e+01,1.200680000000000081e-06,1.638060000000001537e+01,1.196679999999999993e-06,1.638060000000001537e+01,1.196009999999999921e-06,1.639159999999998263e+01,1.200259999999999923e-06,1.639710000000002310e+01,1.201770000000000100e-06,1.639159999999998263e+01,1.205610000000000007e-06,1.639159999999998263e+01,1.204019999999999951e-06,1.639159999999998263e+01,1.202680000000000020e-06,1.638609999999999900e+01,1.202429999999999895e-06,1.639710000000002310e+01,1.191669999999999976e-06,1.639710000000002310e+01,1.200929999999999994e-06,1.639159999999998263e+01,1.206610000000000082e-06,1.639159999999998263e+01,1.204939999999999936e-06,1.639710000000002310e+01,1.199430000000000093e-06,1.638609999999999900e+01,1.195670000000000065e-06,1.638609999999999900e+01,1.201430000000000032e-06,1.639159999999998263e+01,1.197340000000000000e-06,1.638609999999999900e+01,1.201270000000000062e-06,1.638060000000001537e+01,1.204349999999999955e-06,1.638609999999999900e+01,1.214450000000000078e-06,1.638609999999999900e+01,1.207860000000000070e-06,1.639159999999998263e+01,1.201430000000000032e-06,1.639159999999998263e+01,1.195419999999999940e-06,1.638609999999999900e+01,1.202350000000000016e-06,1.638609999999999900e+01,1.197429999999999943e-06,1.639159999999998263e+01,1.203849999999999917e-06,1.639710000000002310e+01,1.210360000000000046e-06,1.640260000000000673e+01,1.206020000000000102e-06,1.639159999999998263e+01,1.200510000000000048e-06,1.639159999999998263e+01,1.199260000000000060e-06,1.639710000000002310e+01,1.195010000000000058e-06,1.638609999999999900e+01,1.200849999999999904e-06,1.638609999999999900e+01,1.203940000000000072e-06,1.638060000000001537e+01,1.206610000000000082e-06,1.638060000000001537e+01,1.206359999999999958e-06,1.638609999999999900e+01,1.202520000000000050e-06,1.638609999999999900e+01,1.196590000000000049e-06,1.640260000000000673e+01,1.197929999999999981e-06,1.639159999999998263e+01,1.202350000000000016e-06,1.638609999999999900e+01,1.202520000000000050e-06,1.639710000000002310e+01,1.205940000000000011e-06,1.638609999999999900e+01,1.204270000000000076e-06,1.638060000000001537e+01,1.198010000000000071e-06,1.639159999999998263e+01,1.196509999999999959e-06,1.639159999999998263e+01,1.193089999999999998e-06,1.639710000000002310e+01,1.195259999999999971e-06,1.639159999999998263e+01,1.202520000000000050e-06,1.639159999999998263e+01,1.204769999999999902e-06,1.639159999999998263e+01,1.204439999999999898e-06,1.639710000000002310e+01,1.201270000000000062e-06,1.638609999999999900e+01,1.199179999999999969e-06,1.639159999999998263e+01,1.194169999999999952e-06,1.638609999999999900e+01,1.205269999999999939e-06,1.638060000000001537e+01,1.209189999999999937e-06,1.639159999999998263e+01,1.205109999999999970e-06,1.638060000000001537e+01,1.204019999999999951e-06,1.639159999999998263e+01,1.193000000000000055e-06,1.638609999999999900e+01,1.200929999999999994e-06,1.638609999999999900e+01,1.206110000000000045e-06,1.639710000000002310e+01,1.212370000000000049e-06,1.639159999999998263e+01,1.215040000000000059e-06,1.638060000000001537e+01,1.204270000000000076e-06,1.639159999999998263e+01,1.196420000000000016e-06,1.639159999999998263e+01,1.193750000000000006e-06,1.639159999999998263e+01,1.204939999999999936e-06,1.638609999999999900e+01,1.205610000000000007e-06,1.639159999999998263e+01,1.205859999999999920e-06,1.639159999999998263e+01,1.202850000000000054e-06,1.639159999999998263e+01,1.206440000000000048e-06,1.639159999999998263e+01,1.199430000000000093e-06,1.638609999999999900e+01,1.194589999999999899e-06,1.638609999999999900e+01,1.202269999999999926e-06,1.638609999999999900e+01,1.214199999999999954e-06,1.638060000000001537e+01,1.207019999999999965e-06,1.639159999999998263e+01,1.205439999999999973e-06,1.639159999999998263e+01,1.203189999999999910e-06,1.639710000000002310e+01,1.195919999999999978e-06,1.639710000000002310e+01,1.204690000000000023e-06,1.638609999999999900e+01,1.209280000000000092e-06,1.638609999999999900e+01,1.208689999999999900e-06,1.639710000000002310e+01,1.202100000000000103e-06,1.639159999999998263e+01,1.194090000000000073e-06,1.639159999999998263e+01,1.192089999999999923e-06,1.639159999999998263e+01,1.199680000000000006e-06,1.639159999999998263e+01,1.202429999999999895e-06,1.638609999999999900e+01,1.201019999999999938e-06,1.640260000000000673e+01,1.204519999999999989e-06,1.639159999999998263e+01,1.200929999999999994e-06,1.639159999999998263e+01,1.195259999999999971e-06,1.638060000000001537e+01,1.203689999999999948e-06,1.639710000000002310e+01,1.194510000000000020e-06,1.639159999999998263e+01,1.203270000000000001e-06,1.638060000000001537e+01,1.204100000000000042e-06,1.639159999999998263e+01,1.203350000000000092e-06,1.639159999999998263e+01,1.199009999999999935e-06,1.639159999999998263e+01,1.197929999999999981e-06,1.638609999999999900e+01,1.203099999999999967e-06,1.639159999999998263e+01,1.209029999999999968e-06,1.639159999999998263e+01,1.213450000000000003e-06,1.639710000000002310e+01,1.203600000000000004e-06,1.639710000000002310e+01,1.197929999999999981e-06,1.639159999999998263e+01,1.202350000000000016e-06,1.639159999999998263e+01,1.197589999999999913e-06,1.639159999999998263e+01,1.208439999999999987e-06,1.639159999999998263e+01,1.214699999999999991e-06,1.639710000000002310e+01,1.205769999999999977e-06,1.638609999999999900e+01,1.201519999999999975e-06,1.639159999999998263e+01,1.198089999999999950e-06,1.639159999999998263e+01,1.197840000000000038e-06,1.639159999999998263e+01,1.207609999999999946e-06,1.638609999999999900e+01,1.210860000000000084e-06,1.639159999999998263e+01,1.210449999999999990e-06,1.639710000000002310e+01,1.201179999999999907e-06,1.638609999999999900e+01,1.203770000000000038e-06,1.639159999999998263e+01,1.200510000000000048e-06,1.639710000000002310e+01,1.198930000000000056e-06,1.638609999999999900e+01,1.204100000000000042e-06,1.639710000000002310e+01,1.197840000000000038e-06,1.638609999999999900e+01,1.204849999999999992e-06,1.639159999999998263e+01,1.191750000000000067e-06,1.640809999999999036e+01,1.191079999999999996e-06,1.638609999999999900e+01,1.189500000000000004e-06,1.638609999999999900e+01,1.189080000000000057e-06,1.639159999999998263e+01,1.199179999999999969e-06,1.639710000000002310e+01,1.196009999999999921e-06,1.639159999999998263e+01,1.191999999999999980e-06,1.639159999999998263e+01,1.195089999999999937e-06,1.639710000000002310e+01,1.186580000000000081e-06,1.638060000000001537e+01,1.190749999999999992e-06,1.639159999999998263e+01,1.187159999999999997e-06,1.639159999999998263e+01,1.187079999999999907e-06,1.639710000000002310e+01,1.193089999999999998e-06,1.638609999999999900e+01,1.188910000000000023e-06,1.638609999999999900e+01,1.188000000000000103e-06,1.639710000000002310e+01,1.183150000000000056e-06,1.639159999999998263e+01,1.188250000000000016e-06,1.639159999999998263e+01,1.179980000000000009e-06,1.639159999999998263e+01,1.178979999999999933e-06,1.638609999999999900e+01,1.189329999999999970e-06,1.638609999999999900e+01,1.182320000000000015e-06,1.639159999999998263e+01,1.191669999999999976e-06,1.639710000000002310e+01,1.172810000000000084e-06,1.639710000000002310e+01,1.174980000000000056e-06,1.639159999999998263e+01,1.182569999999999928e-06,1.639159999999998263e+01,1.186989999999999964e-06,1.639710000000002310e+01,1.187830000000000069e-06,1.639159999999998263e+01,1.182650000000000019e-06,1.639710000000002310e+01,1.176809999999999961e-06,1.639710000000002310e+01,1.174810000000000023e-06,1.638609999999999900e+01,1.183570000000000003e-06,1.639710000000002310e+01,1.177060000000000086e-06,1.639159999999998263e+01,1.194250000000000043e-06,1.639710000000002310e+01,1.183740000000000037e-06,1.639159999999998263e+01,1.181990000000000011e-06,1.639710000000002310e+01,1.173720000000000004e-06,1.639159999999998263e+01,1.176809999999999961e-06,1.639159999999998263e+01,1.180729999999999959e-06,1.640260000000000673e+01,1.178730000000000021e-06,1.639710000000002310e+01,1.189910000000000098e-06,1.638060000000001537e+01,1.191669999999999976e-06,1.638609999999999900e+01,1.184990000000000025e-06,1.639159999999998263e+01,1.186329999999999956e-06,1.638609999999999900e+01,1.183150000000000056e-06,1.638609999999999900e+01,1.186489999999999926e-06,1.639710000000002310e+01,1.183150000000000056e-06,1.638609999999999900e+01,1.190669999999999901e-06,1.639159999999998263e+01,1.183659999999999946e-06,1.639159999999998263e+01,1.178059999999999949e-06,1.639159999999998263e+01,1.181400000000000031e-06,1.639710000000002310e+01,1.186489999999999926e-06
