1.077869000000000028e+02,6.234819999999999445e-08,2.877979000000000269e+02,6.320800000000000589e-08
1.077924000000000007e+02,6.373379999999999595e-08,2.877979000000000269e+02,6.249840000000000330e-08
1.077924000000000007e+02,6.314119999999999368e-08,2.877979000000000269e+02,6.351680000000000135e-08
1.077924000000000007e+02,6.291579999999999485e-08,2.877979000000000269e+02,6.329140000000000252e-08
1.077814000000000050e+02,6.276559999999999923e-08,2.877923999999999864e+02,6.356689999999999728e-08
1.077869000000000028e+02,6.329140000000000252e-08,2.877979000000000269e+02,6.299929999999999688e-08
1.077924000000000007e+02,6.319960000000000166e-08,2.877923999999999864e+02,6.326640000000000065e-08
1.077924000000000007e+02,6.319960000000000166e-08,2.877979000000000269e+02,6.294920000000000096e-08
1.077924000000000007e+02,6.284899999999999586e-08,2.877979000000000269e+02,6.299929999999999688e-08
1.077869000000000028e+02,6.292419999999999908e-08,2.877979000000000269e+02,6.265700000000000314e-08
1.077924000000000007e+02,6.371719999999999830e-08,2.877923999999999864e+02,6.251510000000000635e-08
1.077924000000000007e+02,6.366710000000000237e-08,2.877979000000000269e+02,6.241499999999999343e-08
1.077869000000000028e+02,6.280730000000000417e-08,2.877979000000000269e+02,6.243999999999999531e-08
1.077869000000000028e+02,6.304940000000000605e-08,2.877979000000000269e+02,6.207269999999999969e-08
1.077869000000000028e+02,6.272380000000000213e-08,2.877979000000000269e+02,6.158860000000000133e-08
1.077924000000000007e+02,6.279060000000000111e-08,2.877979000000000269e+02,6.203929999999999358e-08
1.077869000000000028e+02,6.262359999999999703e-08,2.877979000000000269e+02,6.284899999999999586e-08
1.077924000000000007e+02,6.304940000000000605e-08,2.877923999999999864e+02,6.223129999999999954e-08
1.077814000000000050e+02,6.326640000000000065e-08,2.878032999999999788e+02,6.227309999999999664e-08
1.077814000000000050e+02,6.274050000000000518e-08,2.877979000000000269e+02,6.204769999999999781e-08
1.077869000000000028e+02,6.304100000000000182e-08,2.877979000000000269e+02,6.221459999999999648e-08
1.077869000000000028e+02,6.291579999999999485e-08,2.878032999999999788e+02,6.219789999999999343e-08
1.077869000000000028e+02,6.268209999999999719e-08,2.877979000000000269e+02,6.247340000000000142e-08
1.077869000000000028e+02,6.299090000000000589e-08,2.877979000000000269e+02,6.287410000000000315e-08
1.077924000000000007e+02,6.289080000000000620e-08,2.877979000000000269e+02,6.256520000000000228e-08
1.077758999999999929e+02,6.173879999999999695e-08,2.877979000000000269e+02,6.311609999999999962e-08
1.077814000000000050e+02,6.243999999999999531e-08,2.877979000000000269e+02,6.290749999999999602e-08
1.077869000000000028e+02,6.254020000000000040e-08,2.877923999999999864e+02,6.299090000000000589e-08
1.077869000000000028e+02,6.340829999999999744e-08,2.877979000000000269e+02,6.423470000000000277e-08
1.077869000000000028e+02,6.655530000000000570e-08,2.877979000000000269e+02,6.541999999999999950e-08
1.077924000000000007e+02,6.339990000000000644e-08,2.877979000000000269e+02,6.209779999999999374e-08
1.077924000000000007e+02,6.322469999999999571e-08,2.877979000000000269e+02,6.301599999999999994e-08
1.077869000000000028e+02,6.324139999999999877e-08,2.877979000000000269e+02,6.337490000000000456e-08
1.077869000000000028e+02,6.476889999999999706e-08,2.877979000000000269e+02,6.345000000000000237e-08
1.077924000000000007e+02,6.301599999999999994e-08,2.877979000000000269e+02,6.370049999999999525e-08
1.077869000000000028e+02,6.279060000000000111e-08,2.877979000000000269e+02,6.327469999999999947e-08
1.077869000000000028e+02,6.349179999999999948e-08,2.877979000000000269e+02,6.309939999999999657e-08
1.077924000000000007e+02,6.324969999999999759e-08,2.877979000000000269e+02,6.328310000000000370e-08
1.077924000000000007e+02,6.552850000000000341e-08,2.877979000000000269e+02,6.662199999999999927e-08
1.077924000000000007e+02,6.728980000000000476e-08,2.877979000000000269e+02,6.645510000000000061e-08
1.077924000000000007e+02,6.681400000000000523e-08,2.877979000000000269e+02,6.245669999999999837e-08
1.077869000000000028e+02,6.230650000000000275e-08,2.877923999999999864e+02,6.258190000000000534e-08
1.077924000000000007e+02,6.235650000000000651e-08,2.877979000000000269e+02,6.296590000000000401e-08
1.077924000000000007e+02,6.200600000000000612e-08,2.878032999999999788e+02,6.226470000000000565e-08
1.077924000000000007e+02,6.279889999999999993e-08,2.877923999999999864e+02,6.305770000000000487e-08
1.077869000000000028e+02,6.562030000000000427e-08,2.878032999999999788e+02,6.250679999999999429e-08
1.077924000000000007e+02,6.301599999999999994e-08,2.877979000000000269e+02,6.251510000000000635e-08
1.077869000000000028e+02,6.276559999999999923e-08,2.877979000000000269e+02,6.248170000000000024e-08
1.077924000000000007e+02,6.301599999999999994e-08,2.877979000000000269e+02,6.279060000000000111e-08
1.077924000000000007e+02,6.314950000000000573e-08,2.877979000000000269e+02,6.290749999999999602e-08
