2.139590000000000103e+01,1.481119999999999941e-04,2.013959000000000117e+02,1.484369999999999884e-04
2.139590000000000103e+01,1.481040000000000037e-04,2.013903999999999996e+02,1.484789999999999992e-04
2.140690000000000026e+01,1.481370000000000083e-04,2.013903999999999996e+02,1.485369999999999909e-04
2.140690000000000026e+01,1.480619999999999929e-04,2.013959000000000117e+02,1.477960000000000059e-04
2.140690000000000026e+01,1.475620000000000078e-04,2.013794000000000040e+02,1.478619999999999880e-04
2.139590000000000103e+01,1.475539999999999903e-04,2.013903999999999996e+02,1.478960000000000084e-04
2.140690000000000026e+01,1.482619999999999977e-04,2.013903999999999996e+02,1.485620000000000050e-04
2.140690000000000026e+01,1.480789999999999895e-04,2.013959000000000117e+02,1.482450000000000011e-04
2.139039999999999964e+01,1.478209999999999930e-04,2.013903999999999996e+02,1.480540000000000024e-04
2.140139999999999887e+01,1.477460000000000047e-04,2.013794000000000040e+02,1.480370000000000058e-04
2.140139999999999887e+01,1.477120000000000115e-04,2.013903999999999996e+02,1.480619999999999929e-04
2.140139999999999887e+01,1.479789999999999871e-04,2.013903999999999996e+02,1.482040000000000061e-04
2.140139999999999887e+01,1.478960000000000084e-04,2.013959000000000117e+02,1.482199999999999870e-04
2.139590000000000103e+01,1.479119999999999892e-04,2.013959000000000117e+02,1.483370000000000131e-04
2.140690000000000026e+01,1.480209999999999978e-04,2.013959000000000117e+02,1.483040000000000085e-04
2.140139999999999887e+01,1.480289999999999883e-04,2.013903999999999996e+02,1.483620000000000002e-04
2.140139999999999887e+01,1.480370000000000058e-04,2.013684000000000083e+02,1.483699999999999906e-04
2.140139999999999887e+01,1.480289999999999883e-04,2.013738999999999919e+02,1.483450000000000036e-04
2.141240000000000165e+01,1.480460000000000120e-04,2.013794000000000040e+02,1.484040000000000109e-04
2.140139999999999887e+01,1.482040000000000061e-04,2.013794000000000040e+02,1.479870000000000046e-04
2.139590000000000103e+01,1.476369999999999961e-04,2.013959000000000117e+02,1.478709999999999942e-04
2.139590000000000103e+01,1.479039999999999988e-04,2.013959000000000117e+02,1.482119999999999965e-04
2.139590000000000103e+01,1.479619999999999904e-04,2.013959000000000117e+02,1.482699999999999882e-04
2.140690000000000026e+01,1.482289999999999931e-04,2.013848999999999876e+02,1.484369999999999884e-04
2.140139999999999887e+01,1.481200000000000116e-04,2.013903999999999996e+02,1.483540000000000097e-04
2.140139999999999887e+01,1.480870000000000070e-04,2.013903999999999996e+02,1.483040000000000085e-04
2.139039999999999964e+01,1.480870000000000070e-04,2.013959000000000117e+02,1.483450000000000036e-04
2.140139999999999887e+01,1.482119999999999965e-04,2.013903999999999996e+02,1.485369999999999909e-04
2.140690000000000026e+01,1.486699999999999979e-04,2.013903999999999996e+02,1.487450000000000133e-04
2.139590000000000103e+01,1.485369999999999909e-04,2.013959000000000117e+02,1.486450000000000108e-04
2.140139999999999887e+01,1.484789999999999992e-04,2.013903999999999996e+02,1.486699999999999979e-04
2.140690000000000026e+01,1.484540000000000122e-04,2.013903999999999996e+02,1.485869999999999921e-04
2.140139999999999887e+01,1.484120000000000014e-04,2.013959000000000117e+02,1.485950000000000096e-04
2.139039999999999964e+01,1.484540000000000122e-04,2.013903999999999996e+02,1.485450000000000084e-04
2.139590000000000103e+01,1.478209999999999930e-04,2.013959000000000117e+02,1.478460000000000071e-04
2.140690000000000026e+01,1.478619999999999880e-04,2.013903999999999996e+02,1.481540000000000049e-04
2.140690000000000026e+01,1.482289999999999931e-04,2.013903999999999996e+02,1.484040000000000109e-04
2.140690000000000026e+01,1.482699999999999882e-04,2.013959000000000117e+02,1.484699999999999930e-04
2.140139999999999887e+01,1.483620000000000002e-04,2.013959000000000117e+02,1.485790000000000017e-04
2.140690000000000026e+01,1.480370000000000058e-04,2.013903999999999996e+02,1.481119999999999941e-04
2.140139999999999887e+01,1.478709999999999942e-04,2.013903999999999996e+02,1.481619999999999953e-04
2.139590000000000103e+01,1.480209999999999978e-04,2.013903999999999996e+02,1.481619999999999953e-04
2.141240000000000165e+01,1.481200000000000116e-04,2.013903999999999996e+02,1.482789999999999944e-04
2.139039999999999964e+01,1.477290000000000081e-04,2.013959000000000117e+02,1.477960000000000059e-04
2.140139999999999887e+01,1.476120000000000090e-04,2.013959000000000117e+02,1.478119999999999868e-04
2.139590000000000103e+01,1.475960000000000011e-04,2.013903999999999996e+02,1.478039999999999964e-04
2.140139999999999887e+01,1.475620000000000078e-04,2.013903999999999996e+02,1.477790000000000093e-04
2.139590000000000103e+01,1.475620000000000078e-04,2.013959000000000117e+02,1.477790000000000093e-04
2.140139999999999887e+01,1.485869999999999921e-04,2.013959000000000117e+02,1.485869999999999921e-04
2.139590000000000103e+01,1.479370000000000034e-04,2.013959000000000117e+02,1.480960000000000132e-04
